투자일련번호,기업일련번호,투자일자,투자단계명,투자금액,기업가치금액,투자유치비고,보도자료발행사명,보도자료제목,보도자료url,투자기관번호
5148,81474,20180915,해당없음,,,,,,,
7773,2258,20190724,투자 단계 비공개,,,,,,,
2375,20463,20140820,투자 단계 비공개,4600000000,,,,VC|| 유한양행 투자사 엔솔테크에 46억 투자                                                                                                                                                                                                                                                                                   ,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=201408200100029230001824&svccode=03&page=54,7857||7802||7708
8294,33487,20170822,해당없음,30000000,,중소벤처기업부 글로벌 엑셀러레이팅 지원사업,,,,7741
7273,124401,20180730,투자 단계 비공개,200000000,,,,,,7709
3140,8207,20151010,Seed,,,,,,,7714
1407,19824,20160104,투자 단계 비공개,,,,,,,
5600,37110,20190227,투자 단계 비공개,500000000,,,,,,7719
4599,36642,20161122,투자 단계 비공개,,,,,,,
7731,99401,20200604,투자 단계 비공개,100002120,10000000000,,,,,
5032,86224,20170601,Seed,800000000,,,ZDNet Korea,네이버|| 기술 스타트업 3개 신규 투자                                                                                                                                                                                                                                                                                       ,http://www.zdnet.co.kr/news/news_view.asp?artice_id=20170712095916,5466||19588
8809,132828,20210203,Seed,100000000,1000000000,,,,,7713
1922,21999,20160909,투자 단계 비공개,300000000,,,비석세스,의료기기 스타트업 ‘에덴룩스’|| 한국과학기술지주로부터 3억 원 투자 유치                                                                                                                                                                                                                                                                    ,http://kr.besuccess.com/2016/09/edenlux/,22000
7344,110556,20190412,Angel,50000000,250000000,,,,,112878
3931,73442,20161026,투자 단계 비공개,10000000,,2016소셜벤처경연대회 최우수상 수상 (카우카우),한국사회적기업진흥원블로그,[2017 소셜벤처 아이디어 경연대회] 우유로 만든 순수한장난감|| 카우카우                                                                                                                                                                                                                                                                   ,https://blog.naver.com/se365company/221029154871,13683
